acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255909798102197,RETURNED,2,OTHER PROGRAMMING,1_Star,Recurring Credit Card,Video Only,1, NA,466,555,                1.62,              217.02,0.0,0.0,0.0,0.0,0.0,362.56,NULL,1.0,1,400.0
8255909798102221,UNRESOLVED,1,AT 120,2_Star,Standard Billing,Video Only,0, NA,84,555,                 .91,               66.96,867.0,867.0,867.0,867.0,867.0,241.95,NULL,1.0,1,300.0
8255909798102676,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,339,0,                 .56,               27.88,830.07,830.07,830.07,830.07,830.07,89.15,NULL,1.0,1,300.0
8255909798102908,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,622,615,                 .80,              124.95,639.43,639.43,639.43,639.43,639.43,23.32,NULL,2.0,2,500.0
8255909798103088,UNRESOLVED,1,AT 120,2_Star,Standard Billing,Video Only,1, NA,551,615,                1.54,               60.24,707.34,707.34,707.34,707.34,707.34,222.19,NULL,1.0,1,300.0
8255909798103385,UNRESOLVED,1,Welcome Pack,2_Star,Standard Billing,Video Only,1, NA,868,625,                 .36,             1848.43,697.97,697.97,697.97,697.97,697.97,187.79,NULL,3.0,3,600.0
8255909798105893,RETURNED,2,OTHER PROGRAMMING,1_Star,Recurring Credit Card,Video Only,1, NA,935,555,                 .50,                 .00,49.22,49.22,49.22,49.22,49.22,242.91,NULL,1.0,1,300.0
8255909798108194,UNRESOLVED,2,OTHER PROGRAMMING,5_Star,Standard Billing,Video Only,0, NA,218,0,                1.38,               69.15,739.13,739.13,739.13,739.13,739.13,307.99,NULL,2.0,2,500.0
8255909798108715,RETURNED,2,AT 120+,1_Star,Standard Billing,Video Only,1, NA,325,625,                 .50,                 .00,503.92,503.92,503.92,503.92,503.92,256.24,NULL,2.0,1,400.0
8255909798109093,UNRESOLVED,3,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,498,0,                1.01,               44.57,779.82,779.82,779.82,779.82,779.82,150.95,NULL,1.0,1,400.0
8255909798109853,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,87,555,                 .38,               12.06,555.46,555.46,555.46,555.46,555.46,218.79,NULL,3.0,1,200.0
8255909798109937,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,553,665,                1.00,                 .00,514.04,514.04,514.04,514.04,514.04,23.46,NULL,1.0,1,300.0
8255909798110315,UNRESOLVED,1,AT 200,2_Star,Standard Billing,Video Only,0, NA,54,555,                1.13,               64.77,1204.82,1204.82,1204.82,1204.82,1204.82,188.4,NULL,2.0,2,500.0
8255909798111081,UNRESOLVED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,497,555,                1.16,               54.94,832.02,832.02,832.02,832.02,832.02,234.23,NULL,2.0,2,500.0
8255909798111883,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,1, NA,1304,565,NULL,NULL,0.0,0.0,0.0,0.0,0.0,167.03,NULL,1.0,1,300.0
8255909798112162,RETURNED,3,Americas Everything Pack,1_Star,Standard Billing,Video Only,1, NA,635,645,                1.00,                 .00,600.63,600.63,600.63,600.63,600.63,504.76,NULL,1.0,1,300.0
8255909798112436,UNRESOLVED,5,AT 120,1_Star,Standard Billing,Video Only,0, NA,696,575,                 .54,               33.42,387.42,387.42,387.42,387.42,387.42,133.13,NULL,2.0,2,400.0
8255909798113368,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,500,0,                 .25,               63.67,280.56,280.56,280.56,280.56,280.56,196.45,NULL,1.0,1,400.0
8255909798115132,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,117,535,                 .86,               42.19,964.14,964.14,964.14,964.14,964.14,220.08,NULL,2.0,1,400.0
8255909798115348,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,1, NA,268,705,                 .49,               52.05,599.04,599.04,599.04,599.04,599.04,121.03,NULL,1.0,1,300.0
8255909798115785,NO CHARGE-SYSTEM WAIVED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,1389,655,                1.01,              113.40,686.48,686.48,686.48,686.48,686.48,339.57,NULL,2.0,1,400.0
8255909798115785,UNRESOLVED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,1389,655,                1.01,              113.40,686.48,686.48,686.48,686.48,686.48,339.57,NULL,2.0,1,100.0
8255909798115819,UNRESOLVED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,544,695,                1.55,               73.21,489.66,489.66,489.66,489.66,489.66,89.3,NULL,1.0,1,400.0
8255909798116841,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,147,595,                 .89,              228.58,696.52,696.52,696.52,696.52,696.52,206.44,NULL,2.0,2,500.0
8255909798117955,RETURNED,2,AT 120+,1_Star,Standard Billing,Video Only,0, NA,876,555,                1.54,               60.24,129.43,129.43,129.43,129.43,129.43,240.09,NULL,3.0,1,300.0
8255909798117989,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,541,685,                 .75,                 .00,234.72,234.72,234.72,234.72,234.72,205.16,NULL,2.0,1,300.0
8255909798118169,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,1, NA,238,595,                 .62,               14.06,451.18,451.18,451.18,451.18,451.18,174.54,NULL,2.0,2,500.0
8255909798118409,RETURNED,1,AT 120,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,85,565,                 .42,                 .00,934.22,934.22,934.22,934.22,934.22,215.75,NULL,2.0,1,100.0
8255909798118409,UNRESOLVED,1,AT 120,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,85,565,                 .42,                 .00,934.22,934.22,934.22,934.22,934.22,215.75,NULL,2.0,1,400.0
8255909798119027,RETURNED,1,AT 120,1_Star,Standard Billing,Wildblue with Video ,0, NA,390,545,                 .25,               61.71,656.9,656.9,656.9,656.9,656.9,435.83,NULL,3.0,5,1070.0
8255909798119035,NO CHARGE-SYSTEM WAIVED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,946,615,                 .22,                 .00,875.2,875.2,875.2,875.2,875.2,238.86,NULL,3.0,1,400.0
8255909798119035,UNRESOLVED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,946,615,                 .22,                 .00,875.2,875.2,875.2,875.2,875.2,238.86,NULL,3.0,2,500.0
8255909798120835,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,1, NA,422,605,                 .93,                 .00,312.93,312.93,312.93,312.93,312.93,186.64,NULL,2.0,1,200.0
8255909798120892,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,369,555,                 .62,               17.26,830.26,830.26,830.26,830.26,830.26,306.27,NULL,1.0,1,200.0
8255909798121254,UNRESOLVED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,442,585,                1.27,              110.15,1404.86,1404.86,1404.86,1404.86,1404.86,741.39,NULL,2.0,2,500.0
8255909798123912,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,663,605,                 .67,                 .00,88.97,88.97,88.97,88.97,88.97,207.68,NULL,2.0,2,500.0
8255909798124266,UNRESOLVED,1,AT 200,2_Star,Standard Billing,Video Only,0, NA,157,595,                 .24,                4.24,1043.76,1043.76,1043.76,1043.76,1043.76,253.5,NULL,2.0,2,500.0
8255909798124423,RETURNED,2,INTERNATIONAL ONLY,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,223,555,                 .71,               77.04,205.26,205.26,205.26,205.26,205.26,277.92,NULL,1.0,1,400.0
8255909798124522,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,437,595,                1.54,               60.24,114.85,114.85,114.85,591.79,114.84,133.46,NULL,2.0,2,600.0
8255909798125388,RETURNED,1,AT 120+,1_Star,Standard Billing,Video Only,1, NA,328,665,                1.11,               46.33,325.86,325.86,755.02,755.02,755.02,135.3,NULL,2.0,1,400.0
8255909798125529,RETURNED,1,AT 200,4_Star,Standard Billing,Video Only,0, NA,85,715,                 .16,                4.83,506.79,506.79,506.79,506.79,506.79,207.02,NULL,2.0,1,200.0
8255909798126022,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,56,545,                 .69,                 .00,959.03,959.03,959.03,959.03,959.03,137.17,NULL,2.0,1,400.0
8255909798126113,RETURNED,1,Latino Plus,1_Star,Standard Billing,Video Only,0, NA,393,665,                 .56,                 .00,295.69,295.69,295.69,295.69,295.69,130.6,NULL,1.0,1,400.0
8255909798126519,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,352,585,                 .76,              230.10,735.12,735.12,735.12,735.12,735.12,34.24,NULL,2.0,2,500.0
8255909798127129,UNRESOLVED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,400,635,                1.05,               21.42,390.44,390.44,390.44,390.44,390.44,71.98,NULL,1.0,1,300.0
8255909798127186,UNRESOLVED,2,AT 120+,1_Star,Standard Billing,Video Only,0, NA,177,525,                2.13,              104.95,1238.82,1238.82,1238.82,1238.82,1238.82,668.94,NULL,1.0,1,300.0
8255909798127244,UNRESOLVED,2,Latino Max,1_Star,Standard Billing,Video Only,0, NA,299,565,                 .73,                5.04,1291.45,1291.45,1291.45,1291.45,1291.45,428.55,NULL,5.0,1,400.0
8255909798127541,UNRESOLVED,4,Smart Pack,1_Star,Standard Billing,Video Only,1, NA,836,595,                 .92,               70.25,156.66,156.66,156.66,156.66,156.66,81.02,NULL,1.0,1,100.0
8255909798127707,UNRESOLVED,4,AT 120,1_Star,Standard Billing,Video Only,0, NA,454,535,                1.58,              154.90,694.27,694.27,694.27,694.27,694.27,263.25,NULL,1.0,1,300.0
8255909798127764,RETURNED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,838,555,                 .56,                9.13,245.92,245.92,245.92,245.92,245.92,329.95,NULL,3.0,3,800.0
8255909798127871,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,664,595,                1.03,               32.42,156.92,156.92,156.92,156.92,156.92,200.54,NULL,1.0,1,300.0
8255909798128101,RETURNED,0,AT 200,2_Star,Standard Billing,Video Only,1, NA,64,605,                1.03,              112.74,475.5,475.5,475.5,475.5,475.5,69.58,NULL,2.0,2,500.0
8255909798128218,RETURNED,2,Latino Plus,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,391,625,                 .51,               25.69,308.67,308.67,308.67,308.67,308.67,135.72,NULL,2.0,1,300.0
8255909798129265,UNRESOLVED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, NA,101,535,                1.75,              111.60,1040.31,1040.31,1040.31,1040.31,1040.31,419.84,NULL,1.0,1,400.0
8255909798129299,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,86,0,                 .81,               19.69,683.21,683.21,683.21,683.21,683.21,166.44,NULL,2.0,1,200.0
8255909798129620,RETURNED,2,AT 200,1_Star,Standard Billing,DSL with Video,1, NA,211,605,                1.33,              968.78,886.84,886.84,886.84,886.84,886.84,611.31,NULL,4.0,3,600.0
8255909798129828,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,1082,645,                1.50,               38.83,0.0,0.0,0.0,0.0,0.0,429.66,NULL,4.0,4,700.0
8255909798130693,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,432,575,                 .73,               47.31,376.24,376.24,376.24,376.24,376.24,285.96,NULL,1.0,1,400.0
8255909798131758,UNRESOLVED,2,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,1, NA,281,585,                 .40,               29.53,963.16,963.16,963.16,963.16,963.16,297.9,NULL,2.0,2,500.0
8255909798132426,RETURNED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,999,675,                 .50,               35.64,59.73,59.73,59.73,59.73,59.73,161.08,NULL,2.0,2,500.0
8255909798133507,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,619,545,                 .88,               24.12,716.29,716.29,716.29,716.29,716.29,235.98,NULL,3.0,1,200.0
8255909798133796,RETURNED,4,AT 250,1_Star,Standard Billing,Video Only,0, NA,829,0,                 .10,                 .00,0.0,0.0,0.0,0.0,0.0,426.11,NULL,4.0,4,700.0
8255909798134570,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,1, NA,117,585,                1.00,                 .00,801.66,801.66,801.66,801.66,801.66,245.5,NULL,1.0,1,400.0
8255909798134778,UNRESOLVED,1,Smart Pack,2_Star,Standard Billing,Video Only,1, NA,490,575,                 .74,                6.22,545.99,545.99,545.99,545.99,545.99,152.78,NULL,1.0,1,100.0
8255909798134877,UNRESOLVED,4,AT 120,2_Star,Standard Billing,Wildblue with Video ,0, NA,339,575,                 .72,              141.57,1177.01,1177.01,1177.01,1177.01,1177.01,293.44,NULL,1.0,3,670.0
8255909798136187,MANUALLY WAIVED,1,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, NA,277,615,                 .44,                 .00,982.31,982.31,982.31,982.31,982.31,337.19,NULL,2.0,1,220.0
8255909798136187,RETURNED,1,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, NA,277,615,                 .44,                 .00,982.31,982.31,982.31,982.31,982.31,337.19,NULL,2.0,2,350.0
8255909798136450,UNRESOLVED,2,AT 200,2_Star,Standard Billing,Video Only,0, NA,156,565,                1.71,               54.84,1100.62,1100.62,1100.62,1100.62,1100.62,302.74,NULL,2.0,2,500.0
8255909798136476,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,209,0,                 .23,               99.54,747.47,747.47,747.47,747.47,747.47,146.8,NULL,2.0,1,300.0
8255909798136518,RETURNED,1,AT 120+,1_Star,Standard Billing,Video Only,0, NA,120,555,                 .70,                1.55,611.59,611.59,611.59,611.59,611.59,388.61,NULL,3.0,1,400.0
8255909798136732,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,571,565,                 .62,              150.45,181.13,181.13,181.13,181.13,181.13,160.98,NULL,1.0,1,400.0
8255909798136740,RETURNED,2,AT 120,2_Star,Standard Billing,Video Only,1, NA,207,585,                 .59,               49.88,548.7,548.7,548.7,548.7,548.7,337.17,NULL,3.0,3,600.0
8255909798137847,ACE COLLECTED,0,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,128,615,                 .56,                7.63,741.47,741.47,741.47,741.47,741.47,689.35,NULL,1.0,1,400.0
8255909798139041,RETURNED,1,AT 120,4_Star,Standard Billing,Video Only,1, NA,400,705,                 .89,               19.68,343.15,343.15,343.15,343.15,343.15,132.46,NULL,1.0,1,200.0
8255909798139173,RETURNED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,702,575,                1.40,               22.40,261.18,261.18,261.18,261.18,261.18,225.83,NULL,4.0,4,700.0
8255909798139835,RETURNED,1,OTHER PROGRAMMING,5_Star,Standard Billing,DSL with Video,0, CORE INTERNATIONAL,6359,0,                 .69,                 .00,282.29,282.29,282.29,282.29,282.29,228.72,NULL,2.0,2,400.0
8255909798140833,RETURNED,2,AT 200,2_Star,Standard Billing,Video Only,1, NA,558,615,                 .90,              103.13,0.0,105.0,105.0,105.0,105.0,NULL,NULL,1.0,1,300.0
8255909798141070,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,237,0,                1.48,              123.87,977.4,977.4,977.4,977.4,977.4,189.08,NULL,3.0,3,600.0
8255909798142284,RETURNED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,736,665,                1.00,               39.38,0.0,0.0,0.0,0.0,0.0,128.12,NULL,3.0,3,600.0
8255909798143217,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,1, NA,564,625,                1.18,               36.04,318.87,318.87,318.87,318.87,318.87,347.15,NULL,4.0,4,700.0
8255909798143399,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,308,675,                1.21,              128.31,386.87,386.87,386.87,386.87,386.87,100.56,NULL,1.0,1,300.0
8255909798143563,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,385,575,                 .54,               15.53,593.54,593.54,593.54,593.54,593.54,26.58,NULL,1.0,1,300.0
8255909798144314,UNRESOLVED,1,Latino Clasico,1_Star,Standard Billing,Video Only,0, NA,768,565,                 .73,                1.56,209.63,209.63,209.63,209.63,209.63,144.23,NULL,2.0,1,100.0
8255909798144629,RETURNED,1,AT 250,1_Star,Standard Billing,DSL with Video,0, NA,209,625,                 .83,               67.42,782.85,782.85,782.85,782.85,782.85,346.66,NULL,4.0,2,500.0
8255909798144777,RETURNED,2,AT 250,1_Star,Standard Billing,Video Only,1, NA,818,0,                 .27,                 .00,126.46,126.46,126.46,126.46,126.46,251.52,NULL,2.0,2,500.0
8255909798144926,RETURNED,1,Welcome Pack,1_Star,Standard Billing,DSL with Video,0, NA,730,635,                1.00,                3.50,356.69,356.69,356.69,356.69,356.69,409.89,NULL,2.0,2,500.0
8255909798145444,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,847,605,                 .20,                 .00,343.87,343.87,343.87,343.87,343.87,333.38,NULL,1.0,1,200.0
8255909798146137,RETURNED,6,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,720,615,                 .78,               71.67,178.38,178.38,178.38,178.38,178.38,202.56,NULL,1.0,1,400.0
8255909798146764,RETURNED,1,AT 200,3_Star,Standard Billing,DSL with Video,0, NA,421,595,                 .42,                 .00,607.57,607.57,607.57,607.57,607.57,607.57,NULL,4.0,3,600.0
8255909798147234,RETURNED,7,AT 120,1_Star,Standard Billing,Video Only,1, NA,927,635,                1.94,              114.11,149.89,149.89,149.89,149.89,149.89,182.26,NULL,3.0,2,400.0
8255909798147507,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,209,535,                 .72,               22.50,968.79,968.79,968.79,968.79,968.79,207.78,NULL,3.0,1,400.0
8255909798148075,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,558,635,                 .38,                 .00,824.31,824.31,824.31,824.31,824.31,197.77,NULL,3.0,2,500.0
8255909798148273,RETURNED,9,AT 250,3_Star,Standard Billing,Video Only,0, NA,765,625,                 .73,                 .00,202.96,202.96,202.96,364.58,202.97,228.2,NULL,3.0,1,300.0
8255909798148927,RETURNED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,787,665,                 .27,                 .00,150.77,150.77,150.77,150.77,150.77,68.96,NULL,0.0,1,300.0
8255909798149354,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,315,565,                 .72,               79.88,1011.42,1011.42,1011.42,1011.42,1011.42,194.87,NULL,2.0,1,400.0
8255909798149966,RETURNED,1,Dish Mexico,1_Star,Standard Billing,Video Only,0, NA,787,625,                 .83,               43.42,69.31,69.31,69.31,69.31,69.31,125.02,NULL,3.0,3,600.0
8255909798150634,UNRESOLVED,3,AT 120+,1_Star,Recurring Credit Card,Video Only,0, NA,401,565,                1.33,              133.58,987.62,987.62,987.62,987.62,987.62,310.8,NULL,2.0,1,400.0
8255909798151533,RETURNED,3,AT 120,2_Star,Standard Billing,Video Only,0, NA,603,575,                2.73,              212.91,232.04,232.04,232.04,232.04,232.04,250.89,NULL,2.0,2,500.0
8255909798153901,UNRESOLVED,2,AT 120+,2_Star,Standard Billing,Video Only,0, NA,85,575,                 .33,                 .00,629.89,629.89,629.89,629.89,629.89,145.08,NULL,1.0,1,200.0
