acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255030014296307,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,280,555,                 .11,               27.33,932.18,932.18,932.18,932.18,932.18,326.68,NULL,2.0,1,400.0
8255030014451076,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1281,585,                 .87,               72.96,169.99,169.99,169.99,169.99,278.89,344.82,NULL,3.0,6,1200.0
8255030014461083,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,512,535,                 .42,                 .00,301.82,301.82,301.82,301.82,301.82,268.49,NULL,4.0,4,700.0
8255030014462289,RESTARTED,1,AT 250,5_Star,Standard Billing,Video Only,0, NA,4175,675,                1.07,               52.32,121.1,121.1,256.2,251.2,246.2,21.2,NULL,3.0,2,600.0
8255030014489324,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,4492,675,                3.20,             1183.40,228.44,228.44,228.44,223.44,218.44,0.0,NULL,2.0,1,100.0
8255030014498176,RESTARTED,0,AT 120,5_Star,Standard Billing,Video Only,0, NA,4736,705,                 .44,               25.41,286.62,286.62,286.62,281.62,276.62,0.0,NULL,3.0,2,500.0
8255030014550257,RESTARTED,2,AT 200,4_Star,Standard Billing,Video Only,0, NA,1245,515,                 .76,              147.46,220.2,213.2,103.1,213.2,103.1,203.83,NULL,2.0,1,300.0
8255030014606273,RESTARTED,0,AT 120+,5_Star,Recurring Credit Card,Video Only,0, NA,2043,755,                 .37,               91.35,103.69,103.69,103.69,103.69,98.69,0.0,NULL,1.0,2,600.0
8255030014626735,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,3474,555,                 .58,               22.26,167.36,167.36,167.36,167.36,167.36,233.2,NULL,1.0,2,200.0
8255030014628582,RESTARTED,11,AT 120,1_Star,Standard Billing,Wildblue with Video ,0, NA,1620,605,                1.76,               41.38,0.0,0.0,0.0,0.0,0.0,297.56,NULL,1.0,4,870.0
8255030014665931,RESTARTED,4,Welcome Pack,2_Star,Recurring Credit Card,Video Only,0, NA,2913,675,                1.67,               28.67,48.79,48.79,48.79,50.0,46.29,75.76,NULL,1.0,2,400.0
8255030014697405,RESTARTED,7,AT 250,1_Star,Standard Billing,Video Only,0, NA,2979,575,                 .89,               38.58,454.4,218.71,230.69,229.69,405.46,463.69,NULL,4.0,1,400.0
8255030014745675,RESTARTED,0,Welcome Pack,3_Star,Standard Billing,Video Only,0, NA,2823,675,                1.02,              175.16,33.91,74.82,33.91,33.91,0.0,0.0,NULL,1.0,1,100.0
8255030014766838,RESTARTED,3,AT 250,1_Star,Standard Billing,Video Only,0, NA,681,565,NULL,NULL,0.0,0.0,0.0,0.0,0.0,83.7,NULL,1.0,1,300.0
8255030014847737,RESTARTED,4,Smart Pack,3_Star,Standard Billing,Video Only,0, NA,3342,605,                 .90,                4.10,133.17,138.78,138.78,143.32,138.32,168.06,NULL,1.0,1,200.0
8255030014927711,RESTARTED,3,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,1292,575,                1.13,               90.30,600.75,600.75,600.75,600.75,600.75,349.85,NULL,3.0,2,500.0
8255030014984027,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,4228,585,                 .69,              107.86,248.97,361.66,241.97,253.56,248.56,NULL,NULL,1.0,2,600.0
8255030015001821,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,803,665,                1.02,               41.73,54.4,54.4,54.4,54.4,54.4,114.4,NULL,2.0,4,1000.0
8255030015006432,RESTARTED,3,Welcome Pack,3_Star,EFT,Video Only,0, NA,1432,615,                 .71,               40.21,-52.09,-52.09,-0.23,51.86,51.86,NULL,NULL,2.0,6,1500.0
8255030015094461,RESTARTED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,651,655,                1.02,               22.13,364.37,364.37,364.37,364.37,364.37,205.27,NULL,6.0,5,1100.0
8255030015135561,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,6352,0,                 .71,                6.22,85.1,85.1,85.1,85.1,85.1,178.72,NULL,2.0,1,200.0
8255030015199930,RESTARTED,1,AT 120+,1_Star,Standard Billing,Video Only,0, NA,220,575,                 .80,                 .00,2009.95,2009.95,2009.95,2009.95,2009.95,629.58,NULL,3.0,1,400.0
8255030015268578,RESTARTED,3,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,4515,0,                 .94,                5.63,553.92,553.92,553.92,553.92,553.92,85.62,NULL,4.0,3,700.0
8255030015278015,RESTARTED,0,AT 120,1_Star,Standard Billing,Video Only,0, NA,787,605,                 .55,                 .00,548.0,548.0,548.0,548.0,548.0,-62.85,NULL,2.0,2,600.0
8255030015287362,RESTARTED,0,AT 200,5_Star,Standard Billing,Video Only,0, NA,3704,665,                 .12,                 .00,215.38,215.38,208.38,100.69,95.69,0.0,NULL,1.0,1,100.0
8255030015289590,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,1, NA,1078,595,                 .62,               64.96,17.0,17.0,17.0,17.0,17.0,-0.35,NULL,2.0,2,500.0
8255030015331707,RESTARTED,0,AT 200,1_Star,Standard Billing,Video Only,0, NA,493,0,                1.19,               29.31,302.23,302.23,302.23,302.23,302.23,214.64,NULL,1.0,1,300.0
8255030015349956,RESTARTED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,1075,655,                2.31,              466.66,0.0,0.0,0.0,0.0,0.0,125.03,NULL,1.0,2,500.0
8255030015358767,RESTARTED,6,AT 120,1_Star,Standard Billing,Video Only,0, NA,2656,595,                1.44,               67.93,131.93,131.93,131.93,131.93,131.93,187.99,NULL,2.0,2,200.0
8255030015360391,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,2147,695,                 .81,               25.77,0.0,0.0,0.0,0.0,0.0,110.24,NULL,2.0,2,400.0
8255030015440029,RESTARTED,2,AT 200,4_Star,Standard Billing,Video Only,0, NA,2166,575,                 .24,               13.94,0.0,0.0,74.12,74.12,110.69,NULL,NULL,1.0,2,600.0
8255030015465752,RESTARTED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2163,755,                 .55,              175.73,0.0,0.0,0.0,0.0,0.0,68.78,NULL,1.0,1,200.0
8255030015488440,RESTARTED,2,OTHER PROGRAMMING,4_Star,Standard Billing,Video Only,0, NA,2979,565,                 .70,                 .00,117.32,248.64,241.64,117.32,236.64,228.58,NULL,2.0,2,500.0
8255030015494208,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,866,575,                 .73,              107.32,195.12,195.12,195.12,195.12,195.12,278.56,NULL,4.0,4,700.0
8255030015551205,RESTARTED,4,AT 120,1_Star,Standard Billing,Video Only,0, NA,1624,645,                 .71,               48.74,0.0,0.0,0.0,0.0,0.0,133.72,NULL,1.0,2,400.0
8255030015560461,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,1585,555,                 .46,                7.65,387.86,387.86,387.86,387.86,387.86,121.26,NULL,2.0,3,700.0
8255030015560511,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,360,565,                 .12,                3.69,937.12,937.12,937.12,937.12,937.12,379.08,NULL,1.0,1,400.0
8255030015572045,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,653,675,                 .33,               21.25,343.87,343.87,343.87,343.87,343.87,224.98,NULL,3.0,3,600.0
8255030015591102,RESTARTED,0,AT 250,4_Star,Standard Billing,Video Only,0, NA,4622,545,                 .73,              227.13,111.04,236.08,229.08,111.04,106.04,0.0,NULL,2.0,1,300.0
8255030015693965,RESTARTED,0,AT 200,1_Star,Standard Billing,Video Only,0, NA,1813,555,                 .77,               31.29,133.26,122.28,122.28,122.28,247.55,0.0,NULL,3.0,2,300.0
8255030015825625,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,2125,695,                 .19,                7.19,119.93,119.93,119.93,119.93,119.93,207.6,NULL,2.0,2,500.0
8255030015863618,RESTARTED,2,AT 120+,1_Star,Recurring Credit Card,Video Only,0, NA,5831,0,                 .95,              104.47,206.08,206.08,223.13,226.7,246.08,236.02,NULL,2.0,1,300.0
8255030015867361,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,618,575,                1.07,              251.07,236.34,236.34,236.34,236.34,236.34,187.98,NULL,2.0,2,600.0
8255030015874698,RESTARTED,4,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,829,585,                 .58,               81.49,202.64,202.64,202.64,202.64,202.64,52.56,NULL,1.0,2,400.0
8255030015887625,RESTARTED,0,Welcome Pack,3_Star,EFT,Video Only,0, NA,3882,0,                 .58,               45.36,35.6,35.6,35.6,35.6,35.6,96.58,NULL,1.0,1,300.0
8255030015912076,RESTARTED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,1002,565,                 .48,                9.07,148.38,148.38,148.38,148.38,148.38,183.14,NULL,2.0,2,600.0
8255030015919295,RESTARTED,0,AT 200,4_Star,Standard Billing,Video Only,0, NA,7114,595,                1.25,               54.12,260.7,260.7,260.7,255.7,250.7,10.9,NULL,2.0,2,200.0
8255030015924238,RESTARTED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,1357,635,                 .71,               40.21,81.3,81.3,81.3,81.3,81.3,105.24,NULL,1.0,1,200.0
8255030016009294,RESTARTED,0,AT 250,4_Star,Standard Billing,Video Only,0, NA,3507,715,                 .25,                 .00,0.0,0.0,124.44,124.44,88.49,0.0,NULL,1.0,1,300.0
8255030016026413,RESTARTED,8,AT 250,1_Star,Standard Billing,Wildblue with Video ,0, NA,3690,0,                1.05,               38.32,1106.25,1106.25,1106.25,1106.25,1106.25,945.53,NULL,4.0,3,500.0
8255030016231302,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,2817,675,                1.55,              141.27,491.55,491.55,491.55,491.55,491.55,272.04,NULL,2.0,6,1500.0
8255030016272934,RESTARTED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,252,565,                 .92,               27.07,916.97,916.97,916.97,916.97,916.97,68.84,NULL,2.0,2,500.0
8255030016299507,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,4329,585,                 .51,               69.86,400.74,400.74,400.74,136.45,136.45,256.88,NULL,3.0,4,1000.0
8255030016299622,RESTARTED,0,AT 200,5_Star,Recurring Credit Card,Video Only,0, NA,3587,715,                 .76,               52.35,124.22,124.22,0.0,124.22,119.22,0.0,NULL,5.0,2,200.0
8255030016357487,RESTARTED,0,AT 250,5_Star,Standard Billing,Video Only,0, NA,2751,675,                1.10,               28.19,257.54,125.27,257.54,125.27,254.54,16.8,NULL,2.0,2,500.0
8255030016393045,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,2069,605,                 .64,               17.89,716.6,716.6,716.6,716.6,716.6,356.41,NULL,2.0,2,500.0
8255030016429948,RESTARTED,3,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, NA,1532,555,                1.16,                3.11,203.83,203.83,203.83,203.83,203.83,313.81,NULL,1.0,3,470.0
8255030016466346,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,334,575,                1.35,              132.95,723.86,723.86,723.86,723.86,723.86,206.98,NULL,1.0,1,400.0
8255030016473755,RESTARTED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2502,565,                 .86,               12.86,0.0,0.0,0.0,0.0,0.0,117.58,NULL,2.0,4,400.0
8255030016622625,RESTARTED,0,AT 250,4_Star,Standard Billing,Video Only,0, NA,2934,575,                 .91,               45.96,163.74,150.76,149.76,139.78,140.77,31.8,NULL,5.0,3,600.0
8255030016633838,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,944,615,                1.12,                 .00,815.74,815.74,815.74,815.74,815.74,249.31,NULL,4.0,8,1400.0
8255030016652424,RESTARTED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,2416,655,                1.08,             2114.52,359.79,359.79,359.79,359.79,359.79,135.8,NULL,1.0,1,300.0
8255030016690481,RESTARTED,0,AT 250,1_Star,Standard Billing,Video Only,0, NA,2455,595,                 .00,                 .00,337.84,337.84,325.86,320.86,308.86,21.8,NULL,2.0,2,500.0
8255030016797625,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,4812,635,                 .82,               60.27,283.38,283.38,283.38,278.38,266.38,NULL,NULL,2.0,1,100.0
8255030016883722,RESTARTED,3,Americas Everything Pack,1_Star,Standard Billing,Video Only,1, NA,2250,605,                 .67,               86.11,293.42,293.42,293.42,293.42,293.42,447.68,NULL,2.0,2,400.0
8255030016896096,RESTARTED,2,AT 120,4_Star,Standard Billing,Video Only,0, NA,2159,605,                1.28,              121.93,59.62,26.31,73.75,82.62,82.62,NULL,NULL,1.0,2,400.0
8255030016912976,RESTARTED,0,AT 250,4_Star,Standard Billing,Video Only,0, NA,3698,705,                 .80,              126.69,103.69,103.69,103.69,103.69,98.69,0.0,NULL,1.0,2,100.0
8255030016939615,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,528,565,                 .82,               47.89,871.62,871.62,871.62,871.62,871.62,246.44,NULL,3.0,1,400.0
8255030016954952,RESTARTED,0,AT 200,5_Star,Standard Billing,Video Only,0, NA,1578,665,                 .62,               64.96,237.36,115.18,115.18,232.36,110.18,110.75,NULL,2.0,2,500.0
8255030017021603,RESTARTED,5,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,3346,705,                1.45,               44.92,85.88,85.88,78.88,35.94,49.64,68.4,NULL,2.0,1,100.0
8255030017091697,RESTARTED,4,AT 120,1_Star,Standard Billing,Video Only,0, NA,2391,675,                1.32,               25.71,218.12,105.56,185.12,220.12,172.68,265.88,NULL,3.0,7,1470.0
8255030017166085,RESTARTED,6,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2820,565,                1.00,                 .00,69.34,115.9,79.6,36.3,341.15,NULL,NULL,1.0,6,1800.0
8255030017166168,RESTARTED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,2327,645,                 .89,                 .00,83.95,83.95,83.95,83.95,83.95,175.32,NULL,1.0,2,200.0
8255030017253818,RESTARTED,4,UNKNOWN,5_Star,Standard Billing,Video Only,0, NA,3365,625,                2.00,              157.59,202.78,212.32,212.32,202.78,195.78,237.59,NULL,4.0,2,200.0
8255030017294457,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,461,575,                 .57,               18.69,976.64,976.64,976.64,976.64,976.64,244.89,NULL,3.0,3,600.0
8255030017333610,RESTARTED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,2435,665,                1.27,               32.45,55.1,55.1,55.1,55.1,55.1,66.86,NULL,2.0,1,200.0
8255030017382476,RESTARTED,2,AT 120+,1_Star,Standard Billing,Video Only,0, NA,1389,635,                 .78,              186.27,113.48,113.48,113.48,113.48,113.48,250.96,NULL,2.0,2,200.0
8255030017393598,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,2659,645,                 .87,               91.71,0.0,0.0,0.0,0.0,0.0,161.28,NULL,2.0,2,400.0
8255030017406424,RESTARTED,0,AT 120,4_Star,Standard Billing,Video Only,0, NA,1872,675,                1.00,                 .00,78.59,171.18,164.18,78.59,73.59,-72.28,NULL,2.0,1,200.0
8255030017468176,RESTARTED,6,AT 200,5_Star,Standard Billing,Video Only,0, NA,3864,0,                1.19,               90.92,224.28,199.58,199.6,199.62,224.64,218.8,NULL,4.0,2,200.0
8255030017500747,RESTARTED,1,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,5540,0,                 .77,               34.91,278.92,278.92,278.92,278.92,278.92,449.91,NULL,3.0,1,100.0
8255030017537673,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,2265,575,                 .71,               40.21,286.93,286.93,286.93,286.93,286.93,286.93,NULL,1.0,1,300.0
8255030017577406,RESTARTED,0,AT 250,4_Star,Standard Billing,Video Only,0, NA,1480,555,                1.08,             2114.52,167.93,167.93,167.93,167.93,162.93,216.8,NULL,3.0,1,300.0
8255030017580756,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,1061,545,                 .71,               40.21,354.93,282.85,283.04,278.04,273.56,276.6,NULL,5.0,4,1600.0
8255030017597644,RESTARTED,0,AT 200,1_Star,Standard Billing,Video Only,0, NA,998,565,                 .81,               21.40,178.18,85.59,85.59,93.18,191.18,NULL,NULL,1.0,1,200.0
8255030017647639,RESTARTED,3,UNKNOWN,3_Star,Standard Billing,Video Only,0, NA,2939,575,                 .92,              160.97,63.81,63.81,151.16,160.7,151.16,194.56,NULL,1.0,2,600.0
8255030017659154,RESTARTED,5,AT 120+,1_Star,Standard Billing,Video Only,0, NA,788,665,                 .53,               14.42,569.21,569.21,569.21,569.21,569.21,176.48,NULL,2.0,4,1000.0
8255030017798879,RESTARTED,7,AT 120,1_Star,Standard Billing,Video Only,0, NA,3908,685,                 .98,              136.98,128.94,128.94,128.94,128.94,128.94,159.4,NULL,3.0,2,200.0
8255030017808215,RESTARTED,0,UNKNOWN,4_Star,Standard Billing,Video Only,0, NA,4221,0,                1.35,               35.25,136.64,230.18,285.22,291.21,293.2,0.0,NULL,2.0,2,500.0
8255030017841372,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,3790,655,                 .75,               56.35,525.06,525.06,525.06,525.06,525.06,297.45,NULL,4.0,4,400.0
8255030017973068,RESTARTED,0,AT 250,1_Star,Standard Billing,Video Only,0, NA,2982,0,                 .81,               40.81,0.0,0.0,0.0,0.0,0.0,247.88,NULL,3.0,3,600.0
8255030017974066,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,686,565,                 .84,              229.59,363.89,363.89,363.89,363.89,363.89,213.31,NULL,1.0,1,200.0
8255030017997992,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1228,555,                 .77,              313.18,0.0,0.0,0.0,0.0,0.0,26.08,NULL,2.0,1,100.0
8255030018012221,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,235,505,                 .76,              341.39,1004.92,1004.92,1004.92,1004.92,1004.92,407.28,NULL,2.0,2,500.0
8255030018134892,RESTARTED,0,UNKNOWN,4_Star,Standard Billing,Video Only,0, NA,3028,715,                 .62,             1144.12,128.38,60.69,12.17,202.54,95.27,0.0,NULL,1.0,2,500.0
8255030018270274,RESTARTED,0,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,3022,715,                1.00,              167.79,46.97,12.51,30.55,18.03,5.52,0.0,NULL,1.0,1,300.0
8255030018290363,RESTARTED,3,AT 250,1_Star,Standard Billing,Video Only,0, NA,3251,675,                 .73,               23.78,366.85,366.85,366.85,366.85,366.85,366.85,NULL,4.0,3,800.0
8255030018337701,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,2066,665,                 .66,               80.81,336.81,336.81,336.81,336.81,336.81,123.1,NULL,1.0,1,300.0
8255030018566127,RESTARTED,0,Welcome Pack,3_Star,Standard Billing,Video Only,0, NA,3417,705,                1.79,                 .00,37.6,37.6,37.6,38.23,65.04,0.0,NULL,1.0,1,300.0
8255030018633729,RESTARTED,0,AT 120+,1_Star,Standard Billing,Video Only,0, NA,3039,0,                 .84,              229.59,242.24,242.24,242.24,237.24,232.24,0.0,NULL,2.0,2,500.0
8255030018784738,RESTARTED,6,AT 250,1_Star,Standard Billing,Video Only,0, NA,4311,715,                 .96,              140.09,281.62,281.62,291.52,286.52,264.62,285.18,NULL,2.0,1,100.0
